,gene,chromosome,position_left,position_right,Direction,Variance
24043,Zm00001d028293,1,29407034,29412655,+,13.592893937789263
24044,Zm00001d046979,9,113964896,113976963,+,0.8563233587214611
24045,Zm00001d015435,5,90052983,90074741,-,7.217367800399903
24046,Zm00001d049428,4,30062146,30063288,+,3.657236188764289
24047,Zm00001d033620,1,269012383,269014829,-,67.02588686877786
24048,Zm00001d009181,8,41309371,41314062,+,3.011780417060602
24049,Zm00001d030537,1,142487079,142487673,-,0.5626784086399838
24050,Zm00001d054015,4,245185865,245187341,-,289.72112887120596
24051,Zm00001d001784,2,830359,832876,+,33.922712916588694
24052,Zm00001d016550,5,167011836,167016682,-,53.57052508353142
24053,Zm00001d022113,7,170587289,170596975,+,0.16020023861478191
24054,Zm00001d006351,2,205398372,205404779,+,0.14297396907824259
24055,Zm00001d049059,4,14333135,14336565,+,386.4908215783176
24056,Zm00001d023896,10,26772379,26775750,+,5.439075326171113
24057,Zm00001d021636,7,158755279,158766700,-,1.3385215780014925
24058,Zm00001d011626,8,156542113,156543055,-,11.307947249445611
24059,Zm00001d018751,7,4195128,4197386,-,15.30750916266992
24060,Zm00001d013390,5,10261469,10264213,-,42.89407699933236
24061,Zm00001d052206,4,183208272,183209323,+,412.3913618184806
24062,Zm00001d023949,10,31067360,31068835,+,0.0
24063,Zm00001d013384,5,10164773,10165837,-,0.9309855618894309
24064,Zm00001d018847,7,7293098,7294421,+,10.033155592460504
24065,Zm00001d032441,1,226562002,226568345,-,52.508113459887966
24066,Zm00001d002726,2,20519840,20526507,+,111.25948438080987
24067,Zm00001d021566,7,156211864,156221817,-,16.614481834356596
24068,Zm00001d052213,4,183434197,183439948,+,4.923012841755713
24069,Zm00001d018568,5,223363139,223366283,-,13.86199520442165
24070,Zm00001d051163,4,146793739,146798809,-,471.7812554967585
24071,Zm00001d023229,10,896442,898875,+,0.01545922942876772
24072,Zm00001d029554,1,76022396,76025899,-,0.005682660237019882
24073,Zm00001d043199,3,191414935,191416171,-,1.1487074444094227
24074,Zm00001d005621,2,180905169,180907696,+,0.0010713220700017507
24075,Zm00001d031801,1,202184533,202185601,-,302.0906997324539
24076,Zm00001d047611,9,136991760,136993606,+,1.9733296707214244e-06
24077,Zm00001d007307,2,227403958,227408879,+,21.426049316489724
24078,Zm00001d052227,4,183819884,183822900,-,10.041852285423857
24079,Zm00001d014769,5,62502567,62505907,+,1.9694868346473522
24080,Zm00001d041603,3,129427113,129430257,+,15.883816199655339
24081,Zm00001d009111,8,37072469,37077657,-,0.0003898161431820213
24082,Zm00001d035245,6,16780650,16782019,-,0.00025880061117960297
24083,Zm00001d034540,1,295909540,295911250,+,5.325660952921529
24084,Zm00001d044168,3,220964948,220966074,-,2.7987754684720025
24085,Zm00001d013579,5,14715621,14718012,+,0.0
24086,Zm00001d023828,10,23696838,23697597,-,0.5503919688827911
24087,Zm00001d010933,8,134043469,134044573,+,0.03353651108143591
24088,Zm00001d050482,4,91989765,91990325,+,3.474938173997818
24089,Zm00001d053529,4,233146712,233146949,-,0.6326800571500095
24090,Zm00001d013736,5,18918645,18921698,+,87.80407516993311
24091,Zm00001d008342,8,5857213,5860199,+,7.513021089713169
24092,Zm00001d021352,7,149732789,149733558,+,0.0016453046170989741
24093,Zm00001d020587,7,123763708,123764454,-,0.0
24094,Zm00001d008557,8,12952637,12957209,-,0.002050192145993927
24095,Zm00001d002645,2,18049729,18051808,-,0.05327354060958683
24096,Zm00001d043847,3,211972759,211973212,+,0.055795765678091164
24097,Zm00001d046161,9,68369255,68369615,+,0.5188065132097028
24098,Zm00001d046136,9,65971322,65974212,-,164.5381072819317
24099,Zm00001d014679,5,58659913,58661357,-,12731.173906340438
24100,Zm00001d053954,4,244173563,244185255,-,6.705559460253679
24101,Zm00001d037191,6,115198270,115201081,+,0.9698234980906172
24102,Zm00001d012448,8,174720306,174723576,-,26.991077718367112
24103,Zm00001d020013,7,85541770,85551145,-,5.979225934337208
24104,Zm00001d048327,9,154536749,154537162,-,0.0
24105,Zm00001d048341,9,154764663,154768595,+,2.557363439630014
24106,Zm00001d019092,7,15921033,15921977,-,0.020062831907598538
24107,Zm00001d034681,1,299649511,299652964,-,1.5411464035031343e-05
24108,Zm00001d043862,3,212448119,212449445,+,0.592489682379632
24109,Zm00001d043694,3,207563130,207566939,-,8.15318173198372
24110,Zm00001d029392,1,68668721,68675980,+,10.305299541146201
24111,Zm00001d019029,7,13463975,13469499,+,2.0491270498173052e-05
24112,Zm00001d013926,5,24983947,24987816,+,0.8689140351628244
24113,Zm00001d038883,6,166334797,166336207,-,3.241309573730367
24114,Zm00001d033656,1,269801737,269802628,+,0.0021831541698072894
24115,Zm00001d011775,8,161301288,161305093,+,3.9386348687404253
24116,Zm00001d020414,7,112328679,112337673,-,9.094418130986917
24117,Zm00001d047300,9,126001858,126005726,+,1.5449967619170373
24118,Zm00001d046246,9,76267441,76272887,-,0.1583932241060614
24119,Zm00001d006631,2,213061632,213065626,-,2.431089735043513
24120,Zm00001d045535,9,25793084,25793801,+,101.49442134001961
24121,Zm00001d040374,3,40748699,40749590,-,7.464782925337248e-06
24122,Zm00001d003460,2,45024146,45033628,+,30.59991984111939
24123,Zm00001d001971,2,3712993,3715116,+,0.38440966186681536
24124,Zm00001d002596,2,16395510,16395837,-,1.2466609119883032
24125,Zm00001d026414,10,145394600,145395407,+,59.02371234752236
24126,Zm00001d028262,1,28392800,28405146,+,13.946199497611484
24127,Zm00001d051711,4,167763482,167763839,-,0.010951087963950161
24128,Zm00001d004040,2,78186134,78187699,+,0.0019625179411834363
24129,Zm00001d014235,5,37521871,37526366,+,0.18542685873665912
24130,Zm00001d030248,1,116499582,116507606,-,0.001269689453045118
24131,Zm00001d004957,2,150613844,150616281,+,10.840668768918258
24132,Zm00001d048605,4,1110682,1111262,-,0.0026429400498039503
24133,Zm00001d026099,10,138485505,138488238,-,0.008284383812488612
24134,Zm00001d038419,6,156949181,156951098,-,0.04630846959201874
24135,Zm00001d043500,3,201984576,201991160,-,0.9917397088502827
24136,Zm00001d022148,7,171253895,171257994,+,3.3444450764390914
24137,Zm00001d032353,1,223545281,223577431,-,92.9181464420735
24138,Zm00001d025178,10,107851798,107857271,-,19.277477240340936
24139,Zm00001d001990,2,4060450,4060702,+,14.061350625716763
24140,Zm00001d050833,4,125336561,125339109,-,0.023530347267866566
24141,Zm00001d053146,4,216159314,216159899,+,1.8659979150736368
24142,Zm00001d044983,9,9316234,9319476,+,0.02354793848178243
24143,Zm00001d019892,7,73398914,73404481,-,16.348303076963006
24144,Zm00001d031035,1,174464191,174465148,-,0.0002511215855454213
24145,Zm00001d013166,5,5730415,5733371,+,0.1307096888273773
24146,Zm00001d009243,8,46518329,46532634,-,88.97130779126877
24147,Zm00001d031694,1,198706329,198713467,+,37.597633957385945
24148,Zm00001d006348,2,205258530,205260875,-,8.764276225656744
24149,Zm00001d045297,9,18168553,18175673,+,0.13034040679842143
24150,Zm00001d040686,3,58049538,58063745,-,82.82850140481469
24151,Zm00001d048175,9,151502806,151509935,-,35.089001282395856
24152,Zm00001d044177,3,221192861,221194108,+,0.003271202975569539
24153,Zm00001d006695,2,214515628,214522493,-,0.00038201263590678875
24154,Zm00001d043240,3,192831276,192837465,+,400.6361560782638
24155,Zm00001d023713,10,16577448,16578394,+,4421.62460153983
24156,Zm00001d047209,9,122112582,122121985,+,25.262945324110948
24157,Zm00001d044570,3,231978930,232014020,+,15.994655573683794
24158,Zm00001d023435,10,5446871,5448187,+,7.197908550364367e-05
24159,Zm00001d013854,5,22724823,22728096,-,0.0029363867055762155
24160,Zm00001d046793,9,106298243,106301839,-,0.002295047141343586
24161,Zm00001d029261,1,63991059,63992707,-,0.0008852848474400756
24162,Zm00001d052889,4,203544094,203547230,-,1.0814594236350326
24163,Zm00001d003168,2,34340842,34342956,-,0.0023340626582877906
24164,Zm00001d023544,10,9592422,9599740,-,1.859860580474157
24165,Zm00001d005108,2,158564426,158572132,+,61.30452266562632
24166,Zm00001d052276,4,185636178,185645200,+,15.162656860052516
24167,Zm00001d003922,2,68239456,68247954,+,8.297885715909425
24168,Zm00001d022428,7,177456152,177465116,-,1.1048481615001258
24169,Zm00001d035286,6,19371306,19372534,-,1.1633604598608757e-05
24170,Zm00001d027317,1,2818954,2826611,+,27.76211528612326
24171,Zm00001d028454,1,35467851,35469731,+,0.08270380272357689
24172,Zm00001d040434,3,43316705,43318537,+,0.5156520303087642
24173,Zm00001d041560,3,127262272,127263420,-,0.0
24174,Zm00001d053911,4,243523052,243529919,-,6.144055136852268
24175,Zm00001d015127,5,76604701,76607297,-,37.55549408986956
24176,Zm00001d036846,6,103649244,103650295,+,0.0
24177,Zm00001d039638,3,9873988,9877437,+,1.6532296601437757
24178,Zm00001d052323,4,187098713,187102249,+,30.7026763191321
24179,Zm00001d022356,7,176089093,176096027,+,0.005046864757500367
24180,Zm00001d021073,7,142161082,142167277,-,2.6285577789482013
24181,Zm00001d011336,8,147228067,147231731,-,58.126086740461744
24182,Zm00001d025085,10,103047067,103050630,+,4.857059397355431
24183,Zm00001d014031,5,29679472,29680243,+,0.0
24184,Zm00001d047242,9,123767135,123771340,+,6.224368871793726
24185,Zm00001d031451,1,190382865,190386589,-,1.1247865374081987
24186,Zm00001d015405,5,88491211,88497833,+,10.586085309421291
24187,Zm00001d004363,2,106492267,106494016,+,0.0008566429943581202
24188,Zm00001d041741,3,135630418,135632423,-,9.031563556373692
24189,Zm00001d036785,6,100865972,100876705,+,20.042401400041676
24190,Zm00001d046104,9,63757148,63761416,+,0.0
24191,Zm00001d021964,7,167208856,167210578,-,0.008536714252709205
24192,Zm00001d039456,3,4838565,4841548,-,26.87966550484967
24193,Zm00001d049122,4,16740510,16742220,-,0.07995336229268617
24194,Zm00001d030414,1,130579679,130580006,-,0.006635375123099449
24195,Zm00001d041672,3,132881407,132881963,-,8839.5710632391
24196,Zm00001d042898,3,183232125,183233460,+,27.53023182519767
24197,Zm00001d043665,3,206429643,206430150,-,754.0731257732157
24198,Zm00001d046194,9,71335284,71350665,-,1.8516462076199822
24199,Zm00001d010399,8,112882139,112884372,-,190.11574972930316
24200,Zm00001d036886,6,105639933,105641083,+,0.007112653137254927
24201,Zm00001d047960,9,146288096,146293266,-,4.995909574899988
24202,Zm00001d050861,4,127298105,127299431,+,0.012650728290641892
24203,Zm00001d053891,4,243143279,243151346,+,0.5094351461384287
24204,Zm00001d032172,1,215551745,215556493,+,5.207487559206168
24205,Zm00001d012219,8,170356401,170357442,-,4.700992860783441
24206,Zm00001d048626,4,1714287,1716504,-,8.391927005994154
24207,Zm00001d014367,5,43171693,43195795,+,16.490037756288963
24208,Zm00001d047078,9,117546060,117551091,-,27.473630790861453
24209,Zm00001d042319,3,161006233,161009799,-,4.834479139789507
24210,Zm00001d032979,1,245560264,245573773,+,2.597243375813706
24211,Zm00001d034238,1,287570533,287575499,+,0.0
24212,Zm00001d013700,5,17882004,17883379,+,4.376971282889269
24213,Zm00001d019333,7,28312562,28314635,+,0.06585651373466432
24214,Zm00001d006031,2,195761095,195762196,-,8.300731901142255
24215,Zm00001d027936,1,17962827,17975699,+,105.58389562820378
24216,Zm00001d015650,5,103224053,103224485,-,0.10287039234254927
24217,Zm00001d029769,1,86286349,86289464,-,0.0
24218,Zm00001d042825,3,181156624,181159543,-,0.0033208992702920565
24219,Zm00001d037992,6,144487079,144490321,+,192.9761441276464
24220,Zm00001d041772,3,136996988,137007669,+,715.2555346815403
24221,Zm00001d011688,8,158788079,158794162,+,46.527871687871446
24222,Zm00001d008316,8,4970719,4972237,-,0.27915399612518155
24223,Zm00001d013981,5,27222279,27223022,-,0.0010041681828184168
24224,Zm00001d029120,1,58742446,58753879,-,63.21350127775277
24225,Zm00001d047425,9,129655578,129671140,-,39.088549892927944
24226,Zm00001d053375,4,228266068,228269806,-,36.2947578384647
24227,Zm00001d038405,6,156409879,156412505,-,2.7336402835194606
24228,Zm00001d007102,2,222318436,222326608,-,9.741868110654437
24229,Zm00001d046472,9,91532959,91535425,+,121.4493269512895
24230,Zm00001d028392,1,33147675,33150346,-,1385.4555417861768
24231,Zm00001d015414,5,89126962,89129557,+,0.0040345740060395855
24232,Zm00001d003092,2,31877663,31878284,+,0.0005361623046626904
24233,Zm00001d035228,6,15529972,15536315,-,1.7838371246233384
24234,Zm00001d031081,1,176353802,176359878,-,12.023846882424223
24235,Zm00001d048632,4,1774601,1782873,-,4.693707492805319
24236,Zm00001d009227,8,44725176,44727230,+,0.0
24237,Zm00001d027827,1,14612106,14616020,+,0.3917628281644322
24238,Zm00001d047309,9,126274525,126281014,+,2.042073230315291
24239,Zm00001d006597,2,211806184,211818682,+,3.2444868769610675
24240,Zm00001d046662,9,101023897,101026109,+,0.06811917897841883
24241,Zm00001d026448,10,146059084,146062110,+,21.464300164717677
24242,Zm00001d010386,8,112567926,112570020,-,1.6982825937897206
24243,Zm00001d021940,7,166593050,166596042,-,0.0
24244,Zm00001d033795,1,273937840,273946452,-,29.02273419666408
24245,Zm00001d007934,2,243390188,243394709,+,3.6949162205855886
24246,Zm00001d053293,4,224621866,224623388,+,70.16246768853588
24247,Zm00001d014348,5,42143477,42147221,+,4.0893869450772815e-05
24248,Zm00001d017718,5,205088108,205091684,+,2.7493133819296047
24249,Zm00001d041284,3,110310839,110311967,+,0.0036055343321570524
24250,Zm00001d015406,5,88518023,88520798,+,16.015948961799833
24251,Zm00001d007669,2,237177404,237178286,+,0.0
24252,Zm00001d046344,9,81994756,82001394,-,69.34608268453597
24253,Zm00001d027678,1,10986932,10988125,+,1.6158186099335956
24254,Zm00001d047183,9,121210095,121229359,+,4.011446545633489
24255,Zm00001d048813,4,5909077,5909878,+,0.0016723314193006278
24256,Zm00001d023317,10,2861470,2865816,-,0.23518166439822644
24257,Zm00001d008294,8,4374511,4380445,+,10.082556278309266
24258,Zm00001d044363,3,226147196,226155647,+,5.2653294878151335
24259,Zm00001d013186,5,6102969,6106886,-,0.023264783918908762
24260,Zm00001d007446,2,231918576,231921582,-,785.9746292152226
24261,Zm00001d048691,4,3348341,3351882,-,17.850430594893123
24262,Zm00001d043845,3,211901763,211913669,+,361.91362402646195
24263,Zm00001d029557,1,76065154,76078721,+,47.354455679743815
24264,Zm00001d029145,1,60435034,60435518,+,5.6580796131635284e-05
24265,Zm00001d014911,5,67870238,67877687,-,2.3870671182658687
24266,Zm00001d005075,2,157349605,157350700,+,0.0006701930658690757
24267,Zm00001d049766,4,43845345,43848071,-,35.18388522010472
24268,Zm00001d043016,3,186538283,186539449,+,0.07208476609763813
24269,Zm00001d021987,7,167554257,167555194,-,0.00013447647502410525
24270,Zm00001d036927,6,106652201,106660237,-,0.5632127182506969
24271,Zm00001d041521,3,125708191,125710214,-,0.02790592224550034
24272,Zm00001d015103,5,75381787,75385750,-,13.72100395119108
24273,Zm00001d036747,6,99738482,99739067,+,0.0
24274,Zm00001d017931,5,210262376,210263936,-,0.05010755066695749
24275,Zm00001d006495,2,209834002,209834296,+,33.09001976988406
24276,Zm00001d045573,9,27025370,27031020,+,79.2101093183301
24277,Zm00001d008682,8,17116945,17118359,-,0.0
24278,Zm00001d012807,5,472726,484777,-,0.002329568669302189
24279,Zm00001d042393,3,164355991,164361838,+,3.5189778430134426
24280,Zm00001d044937,9,7753120,7754833,+,0.5349511882600614
24281,Zm00001d022381,7,176461764,176485399,+,122.42355747893046
24282,Zm00001d019409,7,32630771,32632631,-,0.7461778822831034
24283,Zm00001d045883,9,45473832,45477106,+,0.14524326037621096
24284,Zm00001d034523,1,295617954,295620748,+,293.81239846996965
24285,Zm00001d039744,3,13618237,13626803,+,0.5199595383260645
24286,Zm00001d015842,5,125657036,125657552,+,822.6241585227529
24287,Zm00001d023796,10,21488310,21534611,+,2.081268505099862
24288,Zm00001d017510,5,197996035,197996422,+,2518.869553744404
24289,Zm00001d012316,8,172334940,172335622,-,0.6753317437382035
24290,Zm00001d034454,1,293440269,293444841,+,0.0
24291,Zm00001d051893,4,173860944,173865145,+,2.030501604856877
24292,Zm00001d013304,5,8168250,8170527,-,1.1230372174192227
24293,Zm00001d005694,2,183651911,183653332,-,439.1778328140333
24294,Zm00001d005297,2,168256463,168265313,+,1.7798626556203174
24295,Zm00001d037420,6,124955836,124958961,+,5.236384766497544
24296,Zm00001d009604,8,72785056,72785843,-,0.30194520128896507
24297,Zm00001d028613,1,40787501,40790508,-,112.29164354519604
24298,Zm00001d052975,4,206856018,206863573,-,2.3174466726416684e-07
24299,Zm00001d048029,9,148365535,148369430,+,0.6030523113321888
24300,Zm00001d049100,4,16064590,16085676,-,28.476050445088923
24301,Zm00001d021424,7,151795010,151797484,-,0.9547777440301415
24302,Zm00001d030874,1,164821761,164822455,+,0.12381007097413253
24303,Zm00001d013856,5,22795867,22800236,-,0.00797566708421943
24304,Zm00001d029754,1,85552330,85560838,-,0.253314414891994
24305,Zm00001d043191,3,191130920,191139972,+,1.8455696800193615
24306,Zm00001d005146,2,161023219,161023567,-,29257.82240825071
24307,Zm00001d045494,9,24432147,24433452,+,4.570097704793188
24308,Zm00001d020661,7,127228815,127230330,-,0.004807501250615023
24309,Zm00001d041829,3,139490054,139496394,-,17.284678503233167
24310,Zm00001d042446,3,168078010,168079117,-,2238.5341290442266
24311,Zm00001d044704,3,235432403,235441497,+,54.44661668968072
24312,Zm00001d029303,1,65496451,65501448,-,3.308211584363528
24313,Zm00001d042490,3,169331423,169333982,-,585.9846466261131
24314,Zm00001d003070,2,31113428,31116442,-,0.01770187196737343
24315,Zm00001d007918,2,242408694,242410359,+,1561.901369563406
24316,Zm00001d050371,4,84598980,84600903,-,3.995440289738272
24317,Zm00001d009450,8,64912458,64915463,-,4.778387063815873
24318,Zm00001d039492,3,5810143,5811850,+,349.1743028607085
24319,Zm00001d044430,3,227745441,227748823,+,0.21970751430248053
24320,Zm00001d030014,1,99420957,99424537,+,231.80743124365245
24321,Zm00001d048476,9,156984272,156985316,-,28.22171819688778
24322,Zm00001d011825,8,162158585,162160692,-,34.958916143598785
24323,Zm00001d042018,3,147533329,147549725,+,19.391872101512106
24324,Zm00001d048631,4,1766784,1769498,-,6.302818522363016
24325,Zm00001d002811,2,23362232,23364607,-,52.65480482288569
24326,Zm00001d038275,6,153048412,153062282,+,6.87323995162864
24327,Zm00001d034173,1,285696572,285701871,-,0.02164976447519788
24328,Zm00001d029792,1,87096327,87097200,+,0.015136459838382152
24329,Zm00001d050880,4,128171958,128172700,-,0.0
24330,Zm00001d013533,5,13761391,13763145,-,0.026911288805007774
24331,Zm00001d010619,8,122046355,122048785,+,0.9270345456163939
24332,Zm00001d028977,1,53417300,53424648,-,0.00014635149458188095
