	gene	chromosome	position_left	position_right	Direction	Variance	Median
24985	Zm00001d026225	10	141463258	141463483	+	0.0	0.0
24998	Zm00001d026640	10	149269861	149271718	-	1.9696107494469295	2.600715
25008	Zm00001d024428	10	70559225	70560780	-	0.037462624396662925	0.0
25011	Zm00001d025015	10	99806302	99812704	+	367.9461823324288	25.616300000000003
25012	Zm00001d025886	10	133084609	133086324	-	0.532996420479096	0.2994655
25013	Zm00001d026080	10	137960846	137972489	+	0.00058526098214334	0.0
25014	Zm00001d024684	10	83551916	83552484	+	0.037156565019607145	0.0
25015	Zm00001d023664	10	14448533	14451513	+	89.71065551081396	8.470395
25021	Zm00001d024873	10	91636727	91646736	+	0.2177299109608698	1.29172
25025	Zm00001d023379	10	4293118	4298209	-	750.1024118194953	78.02205000000001
25027	Zm00001d025207	10	109142173	109143177	+	0.00804630965655069	0.0
25042	Zm00001d023535	10	9153461	9156390	-	0.11879615073059964	0.0
25049	Zm00001d023808	10	22668094	22675337	-	9.039273688276989	14.05425
25055	Zm00001d024217	10	57145309	57146503	+	1.4038125330042602e-06	0.0
25082	Zm00001d024005	10	35922681	35924953	-	2.61067107339045	0.762352
25098	Zm00001d024221	10	57982708	57983343	+	0.0	0.0
25114	Zm00001d024964	10	97008586	97009940	-	0.001183231626338567	0.0
25141	Zm00001d025253	10	111399534	111412064	+	7.157201984152738	0.13029649999999998
25142	Zm00001d025235	10	110432655	110441915	+	0.8615849210511053	1.5776400000000002
25146	Zm00001d025699	10	126708803	126710162	-	1.6912040630168839	0.6198705
25155	Zm00001d023218	10	689233	699503	+	97.61719672719182	32.46625
25158	Zm00001d025153	10	106777075	106807515	-	4.589862720145203	4.36581
25179	Zm00001d025717	10	127360554	127364032	-	1.140719653460582	4.079615
25184	Zm00001d023345	10	3854019	3855250	-	18093.774933299792	84.9409
25215	Zm00001d024011	10	36761948	36762589	-	0.013117980409308096	0.0
25239	Zm00001d024329	10	64910001	64910757	-	0.03232709944963661	0.0
25242	Zm00001d026344	10	143883389	143887047	-	9.35334368242452	10.48105
25245	Zm00001d026023	10	136263892	136264969	+	1.3084064674916676	1.68984
25269	Zm00001d023511	10	8205714	8210084	+	0.10022498836199284	0.41321050000000004
25284	Zm00001d025762	10	128649920	128650496	-	1031.0020739861156	14.4209
25290	Zm00001d024669	10	82923299	82925883	-	2092.8959850995416	31.930100000000003
25291	Zm00001d024860	10	91021369	91022039	-	0.0024631634564096826	0.0
25294	Zm00001d026235	10	141655205	141657151	+	102.31195822177254	38.5188
25346	Zm00001d024807	10	88836428	88842405	+	64.55685646598104	17.58755
25354	Zm00001d024826	10	89844005	89846018	-	0.0	0.0
25356	Zm00001d025627	10	124482883	124483240	+	0.0	0.0
25361	Zm00001d025784	10	129516698	129519156	+	1654.1870006083516	88.58105
25413	Zm00001d026203	10	140869749	140871173	-	0.12378712850419121	0.2959495
25426	Zm00001d026619	10	149049345	149053822	-	40.65183214861934	25.75335
25433	Zm00001d024392	10	68477774	68478941	-	0.06132375879753126	0.0740259
25439	Zm00001d025003	10	99104435	99134098	+	12.906681235717464	11.80355
25451	Zm00001d024981	10	97873778	97874742	+	0.7339595738049584	0.38884399999999997
25453	Zm00001d023919	10	28240333	28243204	-	5.720446217765419	7.217320000000001
25464	Zm00001d023430	10	5412837	5417544	+	12.380307331935912	5.854835
25470	Zm00001d024842	10	90452031	90455648	+	0.016061142966088335	0.0
25474	Zm00001d023683	10	15304568	15307558	-	0.22223883442576592	0.09076884999999998
25505	Zm00001d025088	10	103260096	103261072	+	0.00016950071195172782	0.0
25506	Zm00001d024277	10	61390272	61396414	+	11.559642008497711	4.746685
25550	Zm00001d024307	10	63091727	63097838	+	2.2916352525812784	3.84297
25571	Zm00001d024384	10	68303991	68307589	-	0.19679321253753948	0.0
25594	Zm00001d023943	10	30683333	30695018	-	94.33435951493301	30.8858
25599	Zm00001d026512	10	147430705	147433738	+	0.8142164087029766	0.0
25606	Zm00001d024948	10	96502879	96504120	+	0.004855688517799347	0.0
25629	Zm00001d024492	10	74052378	74054237	+	15.3416890201331	8.403845
25674	Zm00001d025396	10	116812848	116815284	+	0.0	0.0
25681	Zm00001d023693	10	15732462	15734798	-	7.610846647591752	3.1724200000000002
25684	Zm00001d026702	10	150488542	150490777	+	25.249953664267693	18.179850000000002
25687	Zm00001d025229	10	110200333	110201625	+	15.28163294736143	0.9398735
25699	Zm00001d024886	10	92761096	92763080	+	1768.495055152089	46.1546
25748	Zm00001d024536	10	76949484	76951690	-	0.0002625548077428655	0.0
25758	Zm00001d023381	10	4303825	4304932	-	0.025030049379120532	0.0
25770	Zm00001d025894	10	133222841	133243011	+	30.69661746710691	12.42535
25773	Zm00001d023895	10	26718144	26724047	+	11.098877525456654	8.674900000000001
25792	Zm00001d023468	10	6631685	6632327	-	2350.6417485015054	68.59445
25794	Zm00001d023525	10	8729370	8731164	-	0.06262656656815448	0.39053649999999995
25795	Zm00001d023269	10	1698335	1698995	-	0.5313546912442701	0.176099
25802	Zm00001d024808	10	88844038	88846874	+	0.9171738450637713	1.9177
25813	Zm00001d025071	10	102506430	102508031	+	0.001614004089154876	0.0
25821	Zm00001d024367	10	67238306	67239064	+	0.0036271775964892986	0.0
25843	Zm00001d025328	10	114315776	114321414	-	3.9601856809142105e-05	0.0
25855	Zm00001d023609	10	11914435	11914687	-	0.0	0.0
25873	Zm00001d025707	10	126903969	126905896	+	1381.0577144679787	27.89745
25877	Zm00001d024022	10	37311468	37313771	-	0.07682158420693899	0.0
25897	Zm00001d024128	10	48256776	48269920	+	3.5702083079188602	5.05909
25900	Zm00001d026161	10	140115174	140117173	+	0.38797515180690667	0.0
25902	Zm00001d026580	10	148343085	148346303	-	2.41713602432588	4.569015
25909	Zm00001d024851	10	90634002	90634950	-	0.0	0.0
25919	Zm00001d024337	10	65380190	65390574	+	0.0001476462968137672	0.0
25980	Zm00001d025165	10	107136494	107140951	+	33.299314106327124	22.85835
25985	Zm00001d024704	10	84198499	84212285	-	6.6740847142409425	5.361879999999999
26010	Zm00001d025495	10	120566589	120570638	-	0.0	0.0
26018	Zm00001d025281	10	112504949	112507200	+	5.581642102850386	2.616695
26032	Zm00001d026491	10	147051883	147055513	+	0.009684506291248215	0.07035050000000001
26039	Zm00001d025597	10	123515187	123515705	-	0.005580965076393765	0.0
26050	Zm00001d023815	10	23244590	23252478	+	0.6483971130275377	1.6722099999999998
26055	Zm00001d024631	10	81313002	81315686	+	24.592517148308332	13.085650000000001
26065	Zm00001d026036	10	136545478	136549919	+	8.393226147780217	15.06605
26069	Zm00001d024677	10	83366108	83371712	+	0.4011413257041441	0.9053095
26080	Zm00001d024135	10	48704466	48707614	-	5.54883703319836	0.0
26088	Zm00001d024791	10	88457479	88458826	-	0.0036432819240522687	0.0
26097	Zm00001d024455	10	71687708	71688619	+	0.06802563073791777	0.0
26106	Zm00001d025449	10	118888453	118897515	-	17.595725729627564	7.015505000000001
26108	Zm00001d023707	10	16408713	16409698	-	94598.9846629631	577.868
26124	Zm00001d024474	10	72575131	72577927	-	0.023378317911210283	0.0
26131	Zm00001d024008	10	36379482	36384610	+	0.12452674111387164	0.240722
26135	Zm00001d025857	10	131577848	131579681	-	877.9538033564012	79.4914
26154	Zm00001d024102	10	45051774	45053151	-	5.083297911479677	5.93448
26160	Zm00001d024258	10	59906060	59918458	+	45.9406650245297	7.969345000000001
26184	Zm00001d024719	10	84968156	84970062	-	0.013415559546766776	0.0
26214	Zm00001d025211	10	109336394	109339309	-	0.0001627765226852703	0.0
26272	Zm00001d023330	10	3590079	3593901	-	0.34284323209046386	0.0
26281	Zm00001d025658	10	125254611	125261724	-	2.511809411182079	3.7597899999999997
26299	Zm00001d025950	10	134553868	134559580	-	5.348054479505797	4.944115
26314	Zm00001d025570	10	122602823	122612949	-	7.634183115773891	8.720725
26329	Zm00001d023619	10	12379920	12384642	+	0.0	0.0
26384	Zm00001d025973	10	135020924	135022469	+	0.6473285141142087	0.0563969
26392	Zm00001d023566	10	10418396	10423315	+	0.3900405785785684	1.102525
26430	Zm00001d025833	10	131304077	131306002	-	0.12517671862162438	0.0
26436	Zm00001d023396	10	4674374	4678089	-	10.056782681323195	5.055960000000001
26474	Zm00001d024037	10	38844198	38849055	-	18488.61904770181	192.287
26509	Zm00001d024811	10	89007997	89009129	+	0.14587033289536053	0.0
26529	Zm00001d025533	10	121567455	121569106	+	43.0357140843203	1.522545
26550	Zm00001d026218	10	141366824	141369972	+	0.2372872845337166	0.8025180000000001
26562	Zm00001d024071	10	41457089	41458519	-	24.091892003127374	17.071800000000003
26573	Zm00001d023372	10	4210184	4213497	+	143.96838203375273	19.8226
26580	Zm00001d023994	10	35174830	35179918	+	138155.97470648977	534.1890000000001
26599	Zm00001d026014	10	136038818	136049423	+	22.318789757745265	19.447200000000002
26606	Zm00001d026612	10	148925849	148932210	-	4.189242333698749	4.41092
26623	Zm00001d023659	10	13876465	13882683	+	13.539507476495121	10.816099999999999
26637	Zm00001d024040	10	38854459	38855209	-	0.007325582868192419	0.0
26697	Zm00001d023929	10	29148233	29154174	-	29071.023237608617	475.7205
26705	Zm00001d025500	10	120588256	120593226	+	0.0	0.0
26707	Zm00001d023538	10	9347496	9371362	+	95.79631035354619	33.8271
26712	Zm00001d023312	10	2757474	2758503	+	9.081282874585487	1.266155
26729	Zm00001d026353	10	144152297	144156481	-	0.01580220470104284	0.1781055
26733	Zm00001d024416	10	70055994	70057908	-	14.46876038243225	24.13335
26742	Zm00001d023242	10	1292262	1294372	-	53.07455805270129	18.404249999999998
26748	Zm00001d025683	10	126173573	126174168	-	0.2240475024876843	0.0
26753	Zm00001d024653	10	82202839	82204831	+	0.00046146090528950315	0.0
26757	Zm00001d026088	10	138129426	138138311	+	0.0043146356638679596	0.07232045
26804	Zm00001d025036	10	100773355	100775278	-	0.8473974065289962	1.567725
26842	Zm00001d026231	10	141561861	141564767	+	0.05045754031825591	0.1271295
26848	Zm00001d026071	10	137674146	137687265	-	0.8988626622793955	1.514345
26879	Zm00001d025513	10	120955174	120958453	+	79.51868131299436	17.12805
26889	Zm00001d024726	10	85360223	85361291	-	0.16147292013417294	0.0
26938	Zm00001d025770	10	129045321	129046879	+	305.42562565708226	24.17135
27009	Zm00001d024889	10	93008810	93023608	+	11.441444020010566	7.032395000000001
27048	Zm00001d024648	10	82069581	82070175	-	0.21723487086622498	0.0
27069	Zm00001d025641	10	124767674	124768442	+	0.03832186735305087	0.0
27077	Zm00001d025611	10	123861236	123862772	-	0.0	0.0
27093	Zm00001d023725	10	17281866	17285610	+	0.0	0.0
27123	Zm00001d023841	10	24262539	24269530	+	0.40301962614304	1.7107199999999998
27130	Zm00001d023456	10	6099070	6099862	-	38.91197627083798	2.416075
27143	Zm00001d023853	10	25081642	25084377	-	1.3211976892263333	3.51014
27152	Zm00001d023998	10	35441528	35448839	-	0.7599808247378183	2.180425
27165	Zm00001d025062	10	102246912	102250054	-	281.9931712714714	71.1135
27178	Zm00001d025944	10	134353025	134355488	-	1.7303641558492708	2.46694
27180	Zm00001d026010	10	135896387	135908452	+	53.10056078457475	13.5591
27187	Zm00001d026296	10	143156311	143161817	+	24.23233632448422	10.3279
27198	Zm00001d024575	10	78839664	78843440	-	11.938803852571152	0.3763965
27238	Zm00001d023824	10	23507052	23509335	-	37.220645320697066	18.999200000000002
27239	Zm00001d024029	10	38039991	38043742	+	1.1198243926920939	0.0831388
27251	Zm00001d024565	10	78397526	78398621	+	0.0	0.0
27252	Zm00001d024756	10	86469145	86473935	-	0.3641840504998733	1.28259
27260	Zm00001d025650	10	124927382	124928855	-	0.003133807991652037	0.0
27266	Zm00001d025305	10	113480668	113484076	-	1048.1902259998667	111.7995
27268	Zm00001d026415	10	145395973	145401877	-	366.5183082413124	32.30145
27276	Zm00001d026548	10	147989287	148003202	-	8.58918549833888	6.641215
27295	Zm00001d024498	10	74314906	74316444	-	0.00015957826485639914	0.0
27297	Zm00001d024278	10	61397274	61398194	-	0.0	0.0
27316	Zm00001d024267	10	60073376	60074308	+	0.006606804581665179	0.0
27334	Zm00001d025478	10	120043445	120046681	+	0.0	0.0
27360	Zm00001d024138	10	49020417	49026280	-	0.08675151682495316	0.0
27363	Zm00001d023292	10	2237429	2246156	-	263.23498465355954	30.70395
27386	Zm00001d024298	10	62684242	62685430	+	3.357468958691189	5.56646
27391	Zm00001d025845	10	131472722	131474482	+	15.250662753378695	15.10575
27401	Zm00001d026200	10	140835505	140836343	+	5.9240127341245605	0.4316975
27403	Zm00001d026592	10	148633856	148636016	-	0.05117177138400653	0.403804
27417	Zm00001d023632	10	12872798	12890396	-	0.0010065343919328576	0.0
27437	Zm00001d024640	10	81524652	81534673	+	12.904996401018028	12.0302
27446	Zm00001d026456	10	146121658	146122160	+	0.02696920236639731	0.0
27452	Zm00001d024892	10	93170986	93171477	+	0.531027752322615	0.0
27458	Zm00001d023543	10	9578669	9587339	-	65.30391073247358	15.3566
27464	Zm00001d023762	10	19189182	19193087	-	9.738192132913088	8.25919
27494	Zm00001d025807	10	130123664	130125293	-	24.554076504600676	9.6588
27495	Zm00001d024546	10	77700137	77703390	-	3029.9902953400997	85.76925
27518	Zm00001d024115	10	46737423	46745141	+	0.00015508476141687673	0.0
27523	Zm00001d024771	10	87291645	87292414	-	2.2185694758555536	1.1542050000000001
27545	Zm00001d024395	10	68729873	68732490	-	0.006728835473819342	0.0
27548	Zm00001d024466	10	72129359	72135148	-	0.6780377051637925	2.63958
27571	Zm00001d024799	10	88684060	88684357	-	29.876617619370368	2.7058599999999995
27594	Zm00001d023737	10	18081172	18083306	+	20.961696926960293	5.599625
27620	Zm00001d023710	10	16559947	16565966	+	0.21736580540560677	0.5991265
27635	Zm00001d024723	10	85128122	85133157	-	1945.8243674680832	146.5115
27662	Zm00001d024425	10	70492331	70495711	+	91.20886089197968	21.96305
27669	Zm00001d026635	10	149245573	149250456	+	32.3744917026195	9.901225
27670	Zm00001d026643	10	149288248	149292670	+	0.8579694127822716	2.32098
27672	Zm00001d024252	10	59715713	59716954	-	1.5753026284896205	1.90941
27682	Zm00001d023936	10	30082819	30083380	+	789.8530307805676	5.304505
27714	Zm00001d025485	10	120274147	120274636	+	0.007866057060269948	0.0
27718	Zm00001d025285	10	112586639	112587826	-	0.017574633898004583	0.0
27724	Zm00001d025126	10	105633062	105634956	+	169.00709262925713	21.768100000000004
27756	Zm00001d026240	10	141714588	141718409	-	9.284603079287134	7.9293700000000005
27764	Zm00001d023440	10	5636581	5637091	+	27.49892150039055	2.0431150000000002
27775	Zm00001d026182	10	140513368	140513983	-	6.363557096873222	1.2460550000000001
27793	Zm00001d024943	10	96104176	96106076	-	6.634212274186691	2.675275
27803	Zm00001d024961	10	96948263	96950890	-	2.0171452344517293	0.6952965
27805	Zm00001d024230	10	58448598	58449354	+	1.694077798159349	3.26979
27809	Zm00001d026576	10	148260148	148261444	+	34.57025567340705	5.885275
27825	Zm00001d026653	10	149459105	149486790	+	5.696068964718504	8.040175
27835	Zm00001d024874	10	91752339	91764346	-	0.27237426843824014	0.0
27852	Zm00001d023658	10	13789307	13796140	+	37.10146978590648	19.1247
27858	Zm00001d024606	10	80156620	80159393	+	3.2833197101721474	2.194935
27880	Zm00001d023385	10	4347610	4348392	-	34.896462054492176	5.71425
27892	Zm00001d025183	10	108275633	108280028	-	1.1068474332158867e-05	0.0
27909	Zm00001d025143	10	106380223	106385055	+	9.098169652370389e-06	0.0
27952	Zm00001d025780	10	129424864	129428134	+	0.00015464821627706555	0.0
27963	Zm00001d023922	10	28388022	28391656	+	11.365180777927526	8.56804
27970	Zm00001d024002	10	35713641	35715810	+	0.0015191752928823102	0.0
28009	Zm00001d024974	10	97684038	97684791	-	0.0622186756982006	0.0
28015	Zm00001d024461	10	71796843	71799614	+	5.3321001040974e-06	0.0
28037	Zm00001d023873	10	25872395	25872710	-	782.4650811723773	42.692
28039	Zm00001d023902	10	27274977	27275247	+	0.0	0.0
28054	Zm00001d023720	10	16779778	16781690	+	1.4461941005032597	0.1865695
28073	Zm00001d023636	10	13145932	13165086	-	7.6181829397968555	10.27855
28076	Zm00001d024779	10	87527064	87528243	+	0.009845494184979738	0.0
28079	Zm00001d024702	10	84130305	84133108	-	95.40796195405777	38.54965
28080	Zm00001d025743	10	128222234	128223107	+	0.0	0.0
28087	Zm00001d023279	10	2032913	2036564	+	6.951148360727027	1.813475
28113	Zm00001d026694	10	150074341	150075529	+	0.0004583461325458685	0.0
28125	Zm00001d025443	10	118816354	118817169	+	0.03988664718747797	0.0
28128	Zm00001d024148	10	49667976	49670160	+	11154.95646883976	516.7225000000001
28145	Zm00001d023230	10	954678	966602	-	20.23325308083461	14.7988
28187	Zm00001d025968	10	134995229	134998645	-	0.9990529579787387	0.0
28191	Zm00001d025368	10	115846414	115847876	+	6.492316269197314e-06	0.0
28194	Zm00001d024516	10	75580963	75584778	-	6.939394786198976	10.01355
28207	Zm00001d026047	10	136891563	136893726	-	14.859801541174438	7.34783
28208	Zm00001d023226	10	832657	846476	-	0.5628162764076517	1.62425
28223	Zm00001d025520	10	121082401	121084106	-	0.18539037099866507	0.4291105
28231	Zm00001d025105	10	104358642	104361481	-	0.15932136449521828	0.5058135
28246	Zm00001d025756	10	128574602	128578751	-	0.6653122076299133	1.226715
28283	Zm00001d026222	10	141445402	141450718	+	37.10912748230424	5.408669999999999
28295	Zm00001d023392	10	4495322	4511091	-	3.378311577542531	2.062725
28301	Zm00001d025560	10	122370166	122371407	-	0.00010328434585698142	0.0
28323	Zm00001d025836	10	131415083	131417619	-	0.007281869917271755	0.0
28337	Zm00001d024836	10	90238570	90239173	+	0.04823920653146954	0.0
28341	Zm00001d023989	10	34616170	34616984	-	0.00011126545058139018	0.0
28402	Zm00001d023647	10	13533867	13539984	-	5.738642409534164e-05	0.0
28427	Zm00001d024520	10	75862660	75864082	+	0.09152009500646253	0.4860475
28435	Zm00001d023675	10	14829005	14832827	-	0.0018332579665502474	0.0
28440	Zm00001d023820	10	23416495	23420812	-	1.0244406948884837	3.09283
28441	Zm00001d024783	10	87873242	87875642	+	8.68854478019304	5.000859999999999
28450	Zm00001d025074	10	102746048	102761434	+	0.0017420647865766792	0.0
28452	Zm00001d023529	10	8781221	8782218	-	32513.477240012384	214.9805
28502	Zm00001d024880	10	92072771	92073230	+	1.112977400171152	0.29542749999999995
28515	Zm00001d023950	10	31183135	31184065	-	1613.8093759368387	35.22815
28521	Zm00001d024351	10	66123260	66124322	-	0.0	0.0
28527	Zm00001d024865	10	91161060	91164736	-	43.556074451574474	2.59586
28530	Zm00001d024607	10	80160169	80160624	+	5.3151323080687565	1.55326
28568	Zm00001d024699	10	84015104	84017555	+	0.9710842506788656	0.0
28591	Zm00001d024885	10	92330297	92332490	-	328.41373194867674	21.5633
28622	Zm00001d025645	10	124866768	124867335	+	0.8613770420886137	0.6522335
28636	Zm00001d025534	10	121608317	121609103	-	0.3602770960584314	0.0
28665	Zm00001d026056	10	137257365	137260572	-	403.27979493779355	30.9575
28669	Zm00001d025873	10	132238490	132239276	+	64.52416553459486	8.84149
28673	Zm00001d023270	10	1779605	1785051	+	1.669057191765521	4.77233
